sheet,section,variable_name,label,field_type,values,value_label,instrument,search_text_original,domain_primary,domain_secondary,keywords_en,keywords_nl,instrument_aliases_en,instrument_aliases_nl,search_text
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_irregularhb_sev,Onregelmatige hartslag Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_irregularhb_sev | Onregelmatige hartslag Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; heart rate; frequency; symptom burden; gaat; symptomen,symptomen; ernst; hartslag; frequentie; klachtenlast; onregelmatige,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_irregularhb_sev | Onregelmatige hartslag Ernst: | nan | symptoms_general | symptoms; severity; heart rate; frequency; symptom burden; gaat; symptomen | symptomen; ernst; hartslag; frequentie; klachtenlast; onregelmatige
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_sweatyhands_freq,Zwetende handen Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_sweatyhands_freq | Zwetende handen Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; zwetende; handen,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_sweatyhands_freq | Zwetende handen Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; zwetende; handen
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_sweatyhands_sev,Zwetende handen Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_sweatyhands_sev | Zwetende handen Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; zwetende; handen,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_sweatyhands_sev | Zwetende handen Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; zwetende; handen
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_nightsweats_freq,Nachtzweten Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_nightsweats_freq | Nachtzweten Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; nachtzweten,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_nightsweats_freq | Nachtzweten Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; nachtzweten
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_nightsweats_sev,Nachtzweten Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_nightsweats_sev | Nachtzweten Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; nachtzweten,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_nightsweats_sev | Nachtzweten Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; nachtzweten
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_chills_freq,Koude rillingen of rillingen Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_chills_freq | Koude rillingen of rillingen Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; koude; rillingen,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_chills_freq | Koude rillingen of rillingen Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; koude; rillingen
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_chills_sev,Koude rillingen of rillingen Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_chills_sev | Koude rillingen of rillingen Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; koude; rillingen,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_chills_sev | Koude rillingen of rillingen Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; koude; rillingen
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_hightemp_freq,Gevoel dat u een hoge lichaamstemperatuur hebt Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_hightemp_freq | Gevoel dat u een hoge lichaamstemperatuur hebt Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; gevoel; hoge; lichaamstemperatuur; hebt,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_hightemp_freq | Gevoel dat u een hoge lichaamstemperatuur hebt Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; gevoel; hoge; lichaamstemperatuur; hebt
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_hightemp_sev,Gevoel dat u een hoge lichaamstemperatuur hebt Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_hightemp_sev | Gevoel dat u een hoge lichaamstemperatuur hebt Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; gevoel; hoge; lichaamstemperatuur; hebt,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_hightemp_sev | Gevoel dat u een hoge lichaamstemperatuur hebt Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; gevoel; hoge; lichaamstemperatuur; hebt
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_lowtemp_freq,Gevoel dat u een lage lichaamstemperatuur hebt Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_lowtemp_freq | Gevoel dat u een lage lichaamstemperatuur hebt Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; gevoel; lage; lichaamstemperatuur; hebt,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_lowtemp_freq | Gevoel dat u een lage lichaamstemperatuur hebt Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; gevoel; lage; lichaamstemperatuur; hebt
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_lowtemp_sev,Gevoel dat u een lage lichaamstemperatuur hebt Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_lowtemp_sev | Gevoel dat u een lage lichaamstemperatuur hebt Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; gevoel; lage; lichaamstemperatuur; hebt,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_lowtemp_sev | Gevoel dat u een lage lichaamstemperatuur hebt Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; gevoel; lage; lichaamstemperatuur; hebt
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_alcoholintol_freq,Alcoholintolerantie (misselijk na het drinken van alcohol) Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_alcoholintol_freq | Alcoholintolerantie (misselijk na het drinken van alcohol) Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; alcoholintolerantie; misselijk; drinken; alcohol,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_alcoholintol_freq | Alcoholintolerantie (misselijk na het drinken van alcohol) Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; alcoholintolerantie; misselijk; drinken; alcohol
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_alcoholintol_sev,Alcoholintolerantie (misselijk na het drinken van alcohol) Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_alcoholintol_sev | Alcoholintolerantie (misselijk na het drinken van alcohol) Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; alcoholintolerantie; misselijk; drinken; alcohol,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_alcoholintol_sev | Alcoholintolerantie (misselijk na het drinken van alcohol) Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; alcoholintolerantie; misselijk; drinken; alcohol
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_alcoholintol_stop,Hebt u gedurende de afgelopen 6 maanden alcohol laten staan in verband met alcoholintolerantie (misselijk na het drinken van alcohol)?,radio,"1,
2,
3","Ja,
Nee, ik heb alcohol gedronken,
Nee, ik drink om andere redenen geen alcohol",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_alcoholintol_stop | Hebt u gedurende de afgelopen 6 maanden alcohol laten staan in verband met alcoholintolerantie (misselijk na het drinken van alcohol)? | radio | 1,
2,
3 | Ja,
Nee, ik heb alcohol gedronken,
Nee, ik drink om andere redenen geen alcohol",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; hebt; afgelopen; alcohol; laten; staan; verband; alcoholintolerantie; misselijk; drinken,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_alcoholintol_stop | Hebt u gedurende de afgelopen 6 maanden alcohol laten staan in verband met alcoholintolerantie (misselijk na het drinken van alcohol)? | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; hebt; afgelopen; alcohol; laten; staan; verband; alcoholintolerantie; misselijk; drinken
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_sorethroat_freq,Keelpijn Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_sorethroat_freq | Keelpijn Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; keelpijn,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_sorethroat_freq | Keelpijn Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; keelpijn
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_sorethroat_sev,Keelpijn Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_sorethroat_sev | Keelpijn Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; keelpijn,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_sorethroat_sev | Keelpijn Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; keelpijn
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_lymphnodes_freq,Gevoelige/pijnlijke lymfeklieren Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_lymphnodes_freq | Gevoelige/pijnlijke lymfeklieren Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; gevoelige; pijnlijke; lymfeklieren,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_lymphnodes_freq | Gevoelige/pijnlijke lymfeklieren Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; gevoelige; pijnlijke; lymfeklieren
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_lymphnodes_sev,Gevoelige/pijnlijke lymfeklieren Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_lymphnodes_sev | Gevoelige/pijnlijke lymfeklieren Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; gevoelige; pijnlijke; lymfeklieren,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_lymphnodes_sev | Gevoelige/pijnlijke lymfeklieren Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; gevoelige; pijnlijke; lymfeklieren
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_fever_freq,Koorts Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_fever_freq | Koorts Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; koorts,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_fever_freq | Koorts Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; koorts
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_fever_sev,Koorts Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_fever_sev | Koorts Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; koorts,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_fever_sev | Koorts Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; koorts
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_highhrstand_freq,Snelle hartslag bij het gaan staan Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_highhrstand_freq | Snelle hartslag bij het gaan staan Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; heart rate; severity; symptom burden; gaat; symptomen,symptomen; frequentie; hartslag; ernst; klachtenlast; snelle; gaan; staan,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_highhrstand_freq | Snelle hartslag bij het gaan staan Frequentie: | nan | symptoms_general | symptoms; frequency; heart rate; severity; symptom burden; gaat; symptomen | symptomen; frequentie; hartslag; ernst; klachtenlast; snelle; gaan; staan
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_highhrstand_sev,Snelle hartslag bij het gaan staan Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_highhrstand_sev | Snelle hartslag bij het gaan staan Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; heart rate; frequency; symptom burden; gaat; symptomen,symptomen; ernst; hartslag; frequentie; klachtenlast; snelle; gaan; staan,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_highhrstand_sev | Snelle hartslag bij het gaan staan Ernst: | nan | symptoms_general | symptoms; severity; heart rate; frequency; symptom burden; gaat; symptomen | symptomen; ernst; hartslag; frequentie; klachtenlast; snelle; gaan; staan
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_blurredvision_freq,Wazig zien of kokerzicht bij het gaan staan Frequentie:,radio,"0,
1,
2,
3,
4","Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_blurredvision_freq | Wazig zien of kokerzicht bij het gaan staan Frequentie: | radio | 0,
1,
2,
3,
4 | Nooit,
Soms,
Ongeveer de helft van de tijd,
Meestal,
Altijd",symptoms_general,,symptoms; frequency; severity; symptom burden; gaat; symptomen,symptomen; frequentie; ernst; klachtenlast; wazig; zien; kokerzicht; gaan; staan,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_blurredvision_freq | Wazig zien of kokerzicht bij het gaan staan Frequentie: | nan | symptoms_general | symptoms; frequency; severity; symptom burden; gaat; symptomen | symptomen; frequentie; ernst; klachtenlast; wazig; zien; kokerzicht; gaan; staan
3. Symptoms,Deze vragenlijst gaat over symptomen,dsq_blurredvision_sev,Wazig zien of kokerzicht bij het gaan staan Ernst:,radio,"1,
2,
3,
4","Mild,
Matig,
Ernstig,
Zeer ernstig",,"3. Symptoms | Deze vragenlijst gaat over symptomen |  | dsq_blurredvision_sev | Wazig zien of kokerzicht bij het gaan staan Ernst: | radio | 1,
2,
3,
4 | Mild,
Matig,
Ernstig,
Zeer ernstig",symptoms_general,,symptoms; severity; frequency; symptom burden; gaat; symptomen,symptomen; ernst; frequentie; klachtenlast; wazig; zien; kokerzicht; gaan; staan,nan,nan,3. Symptoms | Deze vragenlijst gaat over symptomen | dsq_blurredvision_sev | Wazig zien of kokerzicht bij het gaan staan Ernst: | nan | symptoms_general | symptoms; severity; frequency; symptom burden; gaat; symptomen | symptomen; ernst; frequentie; klachtenlast; wazig; zien; kokerzicht; gaan; staan
